store_name,street,city,state,zip,landline,mobile,website,date,location,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,Population,Zip,County,AverageMbps,FastestAverageMbps
Trader Joe's Rochester Hills (668),3044 Walton Blvd,Rochester Hills,MI,48309,248-375-2190,248-375-2190,https://locations.traderjoes.com/mi/rochester-hills/668/,2021-07-10,Michigan,51.95,47.79,29135.0,48309,Oakland,77.01,223.94
Trader Joe's Kalamazoo (708),5099 Century Ave,Kalamazoo,MI,49006,269-372-2049,269-372-2049,https://locations.traderjoes.com/mi/kalamazoo/708/,2021-07-10,Michigan,51.95,47.79,26455.0,49006,Kalamazoo,69.99,113.25
Trader Joe's Bloomfield Hills (675),6536 Telegraph Rd,Bloomfield Hills,MI,48301,248-855-2283,248-855-2283,https://locations.traderjoes.com/mi/bloomfield-hills/675/,2021-07-10,Michigan,51.95,47.79,14127.0,48301,Oakland,139.56,427.24
Trader Joe's Grand Rapids - Kentwood (707),3684 28th St SE,Kentwood,MI,49512,616-977-1819,616-977-1819,https://locations.traderjoes.com/mi/kentwood/707/,2021-07-10,Michigan,51.95,47.79,15448.0,49512,Kent,56.63,113.92
Trader Joe's Grosse Pointe (665),17028 Kercheval Ave,Grosse Pointe,MI,48230,313-640-7794,313-640-7794,https://locations.traderjoes.com/mi/grosse-pointe/665/,2021-07-10,Michigan,51.95,47.79,16976.0,48230,Wayne,81.84,223.4
Trader Joe's Ann Arbor (678),2398 East Stadium Blvd,Ann Arbor,MI,48104,734-975-2455,734-975-2455,https://locations.traderjoes.com/mi/ann-arbor/678/,2021-07-10,Michigan,51.95,47.79,38315.0,48104,Washtenaw,82.95,211.14
Trader Joe's Northville (667),18771 Traditions Drive,Northville,MI,48167,248-349-4909,248-349-4909,https://locations.traderjoes.com/mi/northville/667/,2021-07-10,Michigan,51.95,47.79,21534.0,48167,Washtenaw,73.26,196.94
Trader Joe's Atlanta (730),931 Monroe Dr,Atlanta,GA,30308,404-815-9210,404-815-9210,https://locations.traderjoes.com/ga/atlanta/730/,2021-07-10,Georgia,44.03,37.13,15413.0,30308,Fulton,71.61,160.12
Trader Joe's Buckhead (735),3183 Peachtree Rd,Atlanta,GA,30305,404-842-0907,404-842-0907,https://locations.traderjoes.com/ga/atlanta/735/,2021-07-10,Georgia,44.03,37.13,22999.0,30305,Fulton,119.02,316.3
Trader Joe's Sandy Springs (731),6277 Roswell Road NE,Sandy Springs,GA,30328,404-236-2414,404-236-2414,https://locations.traderjoes.com/ga/sandy-springs/731/,2021-07-10,Georgia,44.03,37.13,30348.0,30328,Fulton,138.77,325.21
Trader Joe's Marietta (732),4250 Roswell Road,Marietta,GA,30062,678-560-3585,678-560-3585,https://locations.traderjoes.com/ga/marietta/732/,2021-07-10,Georgia,44.03,37.13,62136.0,30062,Cobb,95.68,229.65
Trader Joe's Athens (736),1850 Epps Bridge Pkwy,Athens,GA,30606,706-583-8934,706-583-8934,https://locations.traderjoes.com/ga/athens/736/,2021-07-10,Georgia,44.03,37.13,40225.0,30606,Clarke,75.07,217.92
Trader Joe's Norcross - Peachtree Corners (734),5185 Peachtree Pkwy,Norcross,GA,30092,678-966-9236,678-966-9236,https://locations.traderjoes.com/ga/norcross/734/,2021-07-10,Georgia,44.03,37.13,31704.0,30092,Gwinnett,141.6,354.21
Trader Joe's Roswell (733),635 W Crossville Rd,Roswell,GA,30075,770-645-8505,770-645-8505,https://locations.traderjoes.com/ga/roswell/733/,2021-07-10,Georgia,44.03,37.13,52573.0,30075,Fulton,91.1,271.74
Trader Joe's Asheville (740),120 Merrimon Ave,Asheville,NC,28801,828-232-5078,828-232-5078,https://locations.traderjoes.com/nc/asheville/740/,2021-07-10,North Carolina,49.31,42.49,15019.0,28801,Buncombe,88.89,224.82
Trader Joe's Wilmington (747),1437 S College Rd,Wilmington,NC,28403,910-395-5173,910-395-5173,https://locations.traderjoes.com/nc/wilmington/747/,2021-07-10,North Carolina,49.31,42.49,36063.0,28403,New Hanover,115.89,361.53
Trader Joe's Winston Salem (749),252 South Stratford Road,Winston Salem,NC,27103,336-721-1744,336-721-1744,https://locations.traderjoes.com/nc/winston-salem/749/,2021-07-10,North Carolina,49.31,42.49,33208.0,27103,Forsyth,99.12,195.43
Trader Joe's Chapel Hill (745),1800 E Franklin St,Chapel Hill,NC,27514,919-918-7871,919-918-7871,https://locations.traderjoes.com/nc/chapel-hill/745/,2021-07-10,North Carolina,49.31,42.49,32110.0,27514,Orange,118.96,331.73
Trader Joe's Greensboro (750),3721 Battleground Ave.,Greensboro,NC,27410,336-286-7859,336-286-7859,https://locations.traderjoes.com/nc/greensboro/750/,2021-07-10,North Carolina,49.31,42.49,52388.0,27410,Guilford,90.2,246.14
Trader Joe's Charlotte (744),1133 Metropolitan Ave,Charlotte,NC,28204,704-334-0737,704-334-0737,https://locations.traderjoes.com/nc/charlotte/744/,2021-07-10,North Carolina,49.31,42.49,4796.0,28204,Mecklenburg,91.55,241.06
Trader Joe's Raleigh (746),3000 Wake Forest Rd,Raleigh,NC,27609,919-981-7422,919-981-7422,https://locations.traderjoes.com/nc/raleigh/746/,2021-07-10,North Carolina,49.31,42.49,32964.0,27609,Wake,92.8,271.88
Trader Joe's Charlotte - North (743),1820 E Arbors Dr,Charlotte,NC,28262,704-688-9578,704-688-9578,https://locations.traderjoes.com/nc/charlotte/743/,2021-07-10,North Carolina,49.31,42.49,37547.0,28262,Mecklenburg,101.68,228.5
Trader Joe's Charlotte - Piper Glen (742),6418 Rea Rd,Charlotte,NC,28277,704-543-5249,704-543-5249,https://locations.traderjoes.com/nc/charlotte/742/,2021-07-10,North Carolina,49.31,42.49,59664.0,28277,Mecklenburg,134.2,335.02
Trader Joe's Cary (741),1393 Kildaire Farm Rd,Cary,NC,27511,919-465-5984,919-465-5984,https://locations.traderjoes.com/nc/cary/741/,2021-07-10,North Carolina,49.31,42.49,32029.0,27511,Wake,119.2,290.97
Trader Joe's Issaquah (138),975 NW Gilman Blvd,Issaquah,WA,98027,425-557-6420,425-557-6420,https://locations.traderjoes.com/wa/issaquah/138/,2021-07-10,Washington,62.27,55.81,26141.0,98027,King,137.79,383.85
Trader Joe's Seattle - Queen Anne Hill (135),1916 Queen Anne Ave N,Seattle,WA,98109,206-284-2546,206-284-2546,https://locations.traderjoes.com/wa/seattle/135/,2021-07-10,Washington,62.27,55.81,20715.0,98109,King,102.34,276.21
Trader Joe's Shoreline (270),1201 N 175th St,Shoreline,WA,98133,206-542-5336,206-542-5336,https://locations.traderjoes.com/wa/shoreline/270/,2021-07-10,Washington,62.27,55.81,44555.0,98133,King,81.28,203.83
Trader Joe's Silverdale (158),9991 Mickelberry Rd,Silverdale,WA,98383,360-307-7224,360-307-7224,https://locations.traderjoes.com/wa/silverdale/158/,2021-07-10,Washington,62.27,55.81,19727.0,98383,Kitsap,142.67,473.98
Trader Joe's Lynnwood (129),19715 Highway 99,Lynnwood,WA,98036,425-670-0623,425-670-0623,https://locations.traderjoes.com/wa/lynnwood/129/,2021-07-10,Washington,62.27,55.81,36000.0,98036,Snohomish,113.57,284.04
Trader Joe's Bellevue (131),15563 NE 24th St,Bellevue,WA,98007,425-641-5069,425-641-5069,https://locations.traderjoes.com/wa/bellevue/131/,2021-07-10,Washington,62.27,55.81,24889.0,98007,King,107.08,281.18
Trader Joe's West Seattle (157),4545 Fauntleroy Way SW,Seattle,WA,98116,206-913-0013,206-913-0013,https://locations.traderjoes.com/wa/seattle/157/,2021-07-10,Washington,62.27,55.81,22241.0,98116,King,121.64,325.99
Trader Joe's Olympia (156),1530 Black Lake Blvd SW,Olympia,WA,98502,360-352-7440,360-352-7440,https://locations.traderjoes.com/wa/olympia/156/,2021-07-10,Washington,62.27,55.81,30491.0,98502,Thurston,102.97,298.11
Trader Joe's Burien (133),15868 1st Ave S,Burien,WA,98148,206-901-9339,206-901-9339,https://locations.traderjoes.com/wa/burien/133/,2021-07-10,Washington,62.27,55.81,10010.0,98148,King,37.4,80.35
Trader Joe's Seattle - U District (137),4555 Roosevelt Way NE,Seattle,WA,98105,206-547-6299,206-547-6299,https://locations.traderjoes.com/wa/seattle/137/,2021-07-10,Washington,62.27,55.81,43924.0,98105,King,94.21,247.12
Trader Joe's Kent (163),12966 SE Kent-Kangley Rd,Kent,WA,98030,253-639-3419,253-639-3419,https://locations.traderjoes.com/wa/kent/163/,2021-07-10,Washington,62.27,55.81,33769.0,98030,King,109.93,323.83
Trader Joe's University Place (148),3800 Bridgeport Way W,University Place,WA,98466,253-460-2672,253-460-2672,https://locations.traderjoes.com/wa/university-place/148/,2021-07-10,Washington,62.27,55.81,26944.0,98466,Pierce,95.23,281.02
Trader Joe's Federal Way (134),1758 S 320th St,Federal Way,WA,98003,253-941-6138,253-941-6138,https://locations.traderjoes.com/wa/federal-way/134/,2021-07-10,Washington,62.27,55.81,44151.0,98003,King,57.55,150.5
Trader Joe's Kirkland (132),12520 Totem Lake Blvd NE,Kirkland,WA,98034,425-814-9181,425-814-9181,https://locations.traderjoes.com/wa/kirkland/132/,2021-07-10,Washington,62.27,55.81,40407.0,98034,King,134.96,338.57
Trader Joe's Spokane (159),2975 East 29th Ave,Spokane,WA,99223,509-534-1077,509-534-1077,https://locations.traderjoes.com/wa/spokane/159/,2021-07-10,Washington,62.27,55.81,29273.0,99223,Spokane,83.36,271.06
Trader Joe's Sammamish (160),490 228th Ave NE,Sammamish,WA,98074,425-836-0837,425-836-0837,https://locations.traderjoes.com/wa/sammamish/160/,2021-07-10,Washington,62.27,55.81,25748.0,98074,King,104.09,284.0
Trader Joe's Redmond (140),15932 Redmond Way,Redmond,WA,98052,425-883-1624,425-883-1624,https://locations.traderjoes.com/wa/redmond/140/,2021-07-10,Washington,62.27,55.81,58442.0,98052,King,106.72,279.52
Trader Joe's Bellevue (162),416 116th Ave NE,Bellevue,WA,98004,425-454-9799,425-454-9799,https://locations.traderjoes.com/wa/bellevue/162/,2021-07-10,Washington,62.27,55.81,27946.0,98004,King,109.04,299.65
Trader Joe's Ballard (147),4609 14th Ave NW,Seattle,WA,98107,206-783-0498,206-783-0498,https://locations.traderjoes.com/wa/seattle/147/,2021-07-10,Washington,62.27,55.81,21147.0,98107,King,117.88,333.94
Trader Joe's Everett (139),811 SE Everett Mall Way,Everett,WA,98208,425-513-2210,425-513-2210,https://locations.traderjoes.com/wa/everett/139/,2021-07-10,Washington,62.27,55.81,51802.0,98208,Snohomish,44.01,143.14
Trader Joe's Spokane N (164),5520 N Division St,Spokane,WA,99208,509-487-4188,509-487-4188,https://locations.traderjoes.com/wa/spokane/164/,2021-07-10,Washington,62.27,55.81,49193.0,99208,Spokane,93.17,282.31
Trader Joe's Seattle - Capitol Hill (130),1700 Madison St,Seattle,WA,98122,206-322-7268,206-322-7268,https://locations.traderjoes.com/wa/seattle/130/,2021-07-10,Washington,62.27,55.81,31454.0,98122,King,84.76,233.52
Trader Joe's Vancouver (136),305 SE Chkalov Dr,Vancouver,WA,98683,360-883-9000,360-883-9000,https://locations.traderjoes.com/wa/vancouver/136/,2021-07-10,Washington,62.27,55.81,30832.0,98683,Clark,73.82,200.27
Trader Joe's Bellingham (151),2410 James St,Bellingham,WA,98225,360-734-5166,360-734-5166,https://locations.traderjoes.com/wa/bellingham/151/,2021-07-10,Washington,62.27,55.81,46172.0,98225,Whatcom,105.71,248.23
Trader Joe's W Des Moines (721),6305 Mills Civic Pkwy,West Des Moines,IA,50266,515-225-3820,515-225-3820,https://locations.traderjoes.com/ia/west-des-moines/721/,2021-07-10,Iowa,51.86,48.65,23625.0,50266,Polk,97.73,234.63
Trader Joe's Coralville (728),920 Ponseti Way,Coralville,IA,52241,319-351-7223,319-351-7223,https://locations.traderjoes.com/ia/coralville/728/,2021-07-10,Iowa,51.86,48.65,18911.0,52241,Johnson,100.25,364.43
Trader Joe's Leawood (723),4201 W 119th St,Leawood,KS,66209,913-327-7209,913-327-7209,https://locations.traderjoes.com/ks/leawood/723/,2021-07-10,Kansas,49.78,42.57,19561.0,66209,Johnson,98.15,303.64
Trader Joe's Wichita (729),1800 N. Rock Road,Wichita,KS,67206,316-634-1846,316-634-1846,https://locations.traderjoes.com/ks/wichita/729/,2021-07-10,Kansas,49.78,42.57,15186.0,67206,Sedgwick,92.32,193.07
Trader Joe's Nashua (507),262 Daniel Webster HWY,Nashua,NH,03060,603-888-5460,603-888-5460,https://locations.traderjoes.com/nh/nashua/507/,2021-07-10,New Hampshire,63.36,57.16,29357.0,03060,Hillsborough,109.4,260.57
Trader Joe's Bedford (562),2 Market Street,Bedford,NH,03110,603-222-3074,603-222-3074,https://locations.traderjoes.com/nh/bedford/562/,2021-07-10,New Hampshire,63.36,57.16,21203.0,03110,Hillsborough,136.4,306.62
Trader Joe's Newington/Portsmouth (520),45 Gosling Rd,Portsmouth,NH,03801,603-431-2654,603-431-2654,https://locations.traderjoes.com/nh/portsmouth/520/,2021-07-10,New Hampshire,63.36,57.16,21532.0,03801,Rockingham,155.49,300.95
Trader Joe's Denver Wine (310),790 N Colorado Blvd,Denver,CO,80206,303-321-3245,303-321-3245,https://locations.traderjoes.com/co/denver/310/,2021-07-10,Colorado,58.68,52.86,21521.0,80206,Denver,109.14,300.72
Trader Joe's Denver Grocery (300),750 N Colorado Blvd,Denver,CO,80206,303-321-1003,303-321-1003,https://locations.traderjoes.com/co/denver/300/,2021-07-10,Colorado,58.68,52.86,21521.0,80206,Denver,109.14,300.72
Trader Joe's Colorado Springs (305),5342 N Nevada Ave,Colorado Springs,CO,80918,719-264-0123,719-264-0123,https://locations.traderjoes.com/co/colorado-springs/305/,2021-07-10,Colorado,58.68,52.86,45467.0,80918,El Paso,101.66,272.25
Trader Joe's Denver (302),661 Logan Street,Denver,CO,80203,303-318-7112,303-318-7112,https://locations.traderjoes.com/co/denver/302/,2021-07-10,Colorado,58.68,52.86,18839.0,80203,Denver,79.26,209.29
Trader Joe's Greenwood Village (303),"5910 S University Blvd, Suite E1",Greenwood Village,CO,80121,303-730-3848,303-730-3848,https://locations.traderjoes.com/co/greenwood-village/303/,2021-07-10,Colorado,58.68,52.86,17853.0,80121,Arapahoe,118.2,279.66
Trader Joe's Boulder (301),1906 28th St,Boulder,CO,80301,303-443-0160,303-443-0160,https://locations.traderjoes.com/co/boulder/301/,2021-07-10,Colorado,58.68,52.86,22555.0,80301,Boulder,131.71,269.12
Trader Joe's Fort Collins (304),"3500 S College Ave, Ste 110",Fort Collins,CO,80525,970-223-3560,970-223-3560,https://locations.traderjoes.com/co/fort-collins/304/,2021-07-10,Colorado,58.68,52.86,48419.0,80525,Larimer,139.55,394.12
Trader Joe's Littleton (306),8055 West Bowles Ave,Littleton,CO,80123,720-981-4563,720-981-4563,https://locations.traderjoes.com/co/littleton/306/,2021-07-10,Colorado,58.68,52.86,44795.0,80123,Jefferson,102.75,310.04
Trader Joe's Freehold (590),4331 Route 9 Unit 3,Freehold,NJ,07728,732-462-1539,732-462-1539,https://locations.traderjoes.com/nj/freehold/590/,2021-07-10,New Jersey,63.76,56.26,56257.0,07728,Monmouth,91.77,197.66
Trader Joe's Princeton (607),3528 Brunswick Pike,Princeton,NJ,08540,609-897-0581,609-897-0581,https://locations.traderjoes.com/nj/princeton/607/,2021-07-10,New Jersey,63.76,56.26,47115.0,08540,Mercer,178.79,495.11
Trader Joe's Wayne (603),910 Hamburg Turnpike,Wayne,NJ,07470,973-872-4604,973-872-4604,https://locations.traderjoes.com/nj/wayne/603/,2021-07-10,New Jersey,63.76,56.26,54717.0,07470,Passaic,80.32,219.07
Trader Joe's Westfield (601),155 Elm St,Westfield,NJ,07090,908-301-0910,908-301-0910,https://locations.traderjoes.com/nj/westfield/601/,2021-07-10,New Jersey,63.76,56.26,30338.0,07090,Union,118.27,330.52
Trader Joe's Paramus (605),404 Rt 17 N,Paramus,NJ,07652,201-265-9624,201-265-9624,https://locations.traderjoes.com/nj/paramus/605/,2021-07-10,New Jersey,63.76,56.26,26342.0,07652,Bergen,109.73,227.11
Trader Joe's Denville (617),3056 State Route 10 West,Denville,NJ,07834,973-537-3672,973-537-3672,https://locations.traderjoes.com/nj/denville/617/,2021-07-10,New Jersey,63.76,56.26,17722.0,07834,Morris,102.33,230.87
Trader Joe's Marlton (631),300 P Route 73 S,Marlton,NJ,08053,856-988-3323,856-988-3323,https://locations.traderjoes.com/nj/marlton/631/,2021-07-10,New Jersey,63.76,56.26,45538.0,08053,Burlington,126.58,353.23
Trader Joe's Clifton (610),259 Allwood Road,Clifton,NJ,07012,973-777-5020,973-777-5020,https://locations.traderjoes.com/nj/clifton/610/,2021-07-10,New Jersey,63.76,56.26,11703.0,07012,Passaic,70.0,157.94
Trader Joe's North Brunswick (612),869 US-1,North Brunswick,NJ,08902,732-993-1403,732-993-1403,https://locations.traderjoes.com/nj/north-brunswick/612/,2021-07-10,New Jersey,63.76,56.26,41153.0,08902,Middlesex,85.56,211.74
Trader Joe's Brick (615),110 Brick Plaza,Brick,NJ,08723,732-477-4781,732-477-4781,https://locations.traderjoes.com/nj/brick/615/,2021-07-10,New Jersey,63.76,56.26,31641.0,08723,Ocean,105.04,259.51
Trader Joe's Millburn (609),187 Millburn Ave,Millburn,NJ,07041,973-218-0912,973-218-0912,https://locations.traderjoes.com/nj/millburn/609/,2021-07-10,New Jersey,63.76,56.26,6868.0,07041,Essex,100.32,435.27
Trader Joe's Hoboken (611),1350 Willow Ave.,Hoboken,NJ,07030,201-714-4790,201-714-4790,https://locations.traderjoes.com/nj/hoboken/611/,2021-07-10,New Jersey,63.76,56.26,50005.0,07030,Hudson,113.79,293.44
Trader Joe's Cherry Hill (613),775 Haddonfield Rd,Cherry Hill,NJ,08002,856-488-0801,856-488-0801,https://locations.traderjoes.com/nj/cherry-hill/613/,2021-07-10,New Jersey,63.76,56.26,22274.0,08002,Camden,96.89,233.83
Trader Joe's Shrewsbury (608),1031 Broad St,Shrewsbury,NJ,07702,732-389-2535,732-389-2535,https://locations.traderjoes.com/nj/shrewsbury/608/,2021-07-10,New Jersey,63.76,56.26,3809.0,07702,Monmouth,125.51,349.17
Trader Joe's Westwood (602),20 Irvington St,Westwood,NJ,07675,201-263-0134,201-263-0134,https://locations.traderjoes.com/nj/westwood/602/,2021-07-10,New Jersey,63.76,56.26,26339.0,07675,Bergen,133.39,380.03
Trader Joe's Edgewater (606),715 River Rd,Edgewater,NJ,07020,201-945-5932,201-945-5932,https://locations.traderjoes.com/nj/edgewater/606/,2021-07-10,New Jersey,63.76,56.26,11513.0,07020,Bergen,177.4,527.34
Trader Joe's Bridgewater (614),315 Promenade Blvd,Bridgewater,NJ,08807,732-805-0268,732-805-0268,https://locations.traderjoes.com/nj/bridgewater/614/,2021-07-10,New Jersey,63.76,56.26,37972.0,08807,Somerset,127.39,335.17
Trader Joe's Florham Park (604),176 Columbia Turnpike,Florham Park,NJ,07932,973-377-0679,973-377-0679,https://locations.traderjoes.com/nj/florham-park/604/,2021-07-10,New Jersey,63.76,56.26,9868.0,07932,Morris,113.54,226.39
Trader Joe's Meridian (361),2986 N. Eagle RD.,Meridian,ID,83646,208-506-2978,208-506-2978,https://locations.traderjoes.com/id/meridian/361/,2021-07-10,Idaho,40.01,36.58,47098.0,83646,Ada,56.33,170.44
Trader Joe's Boise (360),300 S Capitol Blvd,Boise,ID,83702,208-336-7282,208-336-7282,https://locations.traderjoes.com/id/boise/360/,2021-07-10,Idaho,40.01,36.58,22293.0,83702,Ada,35.74,109.38
Trader Joe's Madison (712),1810 Monroe St,Madison,WI,53711,608-257-1916,608-257-1916,https://locations.traderjoes.com/wi/madison/712/,2021-07-10,Wisconsin,54.26,50.59,45728.0,53711,Dane,81.49,211.31
Trader Joe's Brookfield (726),12665 W. Bluemound Rd,Brookfield,WI,53005,262-784-4806,262-784-4806,https://locations.traderjoes.com/wi/brookfield/726/,2021-07-10,Wisconsin,54.26,50.59,19425.0,53005,Waukesha,84.58,227.12
Trader Joe's Glendale (711),5600 N Port Washington Rd,Milwaukee,WI,53217,414-962-3382,414-962-3382,https://locations.traderjoes.com/wi/milwaukee/711/,2021-07-10,Wisconsin,54.26,50.59,29192.0,53217,Milwaukee,64.99,193.31
Trader Joe's Louisville Grocery (628),4600 Shelbyville Rd Ste 111,Louisville,KY,40207,502-895-1361,502-895-1361,https://locations.traderjoes.com/ky/louisville/628/,2021-07-10,Kentucky,50.12,44.27,29745.0,40207,Jefferson,102.98,314.47
Trader Joe's Louisville Wine (625),4600 Shelbyville Rd Ste 112,Louisville,KY,40207,502-895-7872,502-895-7872,https://locations.traderjoes.com/ky/louisville/625/,2021-07-10,Kentucky,50.12,44.27,29745.0,40207,Jefferson,102.98,314.47
Trader Joe's Crestview Hills Grocery (788),2780 Dixie Highway,Crestview Hills,KY,41017,,,https://locations.traderjoes.com/ky/crestview-hills/788/,2021-07-10,Kentucky,50.12,44.27,38940.0,41017,Kenton,132.89,360.57
Trader Joe's Crestview Hills Wine (789),2785 Dixie Highway,Crestview Hills,KY,41017,,,https://locations.traderjoes.com/ky/crestview-hills/789/,2021-07-10,Kentucky,50.12,44.27,38940.0,41017,Kenton,132.89,360.57
Trader Joe's Lexington Wine (626),2320 Nicholasville Road,Lexington,KY,40503,859-277-0144,859-277-0144,https://locations.traderjoes.com/ky/lexington/626/,2021-07-10,Kentucky,50.12,44.27,28003.0,40503,Fayette,53.74,113.33
Trader Joe's Lexington Grocery (627),2326 Nicholasville Rd,Lexington,KY,40503,859-313-5030,859-313-5030,https://locations.traderjoes.com/ky/lexington/627/,2021-07-10,Kentucky,50.12,44.27,28003.0,40503,Fayette,53.74,113.33
Trader Joe's Kansas City (720),8600 Ward Pkwy,Kansas City,MO,64114,816-333-5322,816-333-5322,https://locations.traderjoes.com/mo/kansas-city/720/,2021-07-10,Missouri,45.76,39.67,23158.0,64114,Jackson,146.02,426.39
Trader Joe's Brentwood (692),48 Brentwood Promenade Court,Brentwood,MO,63144,314-963-0253,314-963-0253,https://locations.traderjoes.com/mo/brentwood/692/,2021-07-10,Missouri,45.76,39.67,8825.0,63144,St. Louis County,134.28,224.97
Trader Joe's Creve Coeur (694),11505 Olive Blvd,Creve Coeur,MO,63141,314-569-0427,314-569-0427,https://locations.traderjoes.com/mo/creve-coeur/694/,2021-07-10,Missouri,45.76,39.67,20593.0,63141,St. Louis County,112.05,300.12
Trader Joe's Chesterfield (693),1679 Clarkson Rd,Chesterfield,MO,63017,636-536-7846,636-536-7846,https://locations.traderjoes.com/mo/chesterfield/693/,2021-07-10,Missouri,45.76,39.67,41470.0,63017,St. Louis County,63.04,146.18
Trader Joe's Des Peres (695),13343 Manchester Rd,Des Peres,MO,63131,314-984-5051,314-984-5051,https://locations.traderjoes.com/mo/des-peres/695/,2021-07-10,Missouri,45.76,39.67,16769.0,63131,St. Louis County,107.45,263.91
Trader Joe's Washington - 25th St (653),1101 25th Street NW,Washington,DC,20037,202-296-1921,202-296-1921,https://locations.traderjoes.com/dc/washington/653/,2021-07-10,District of Columbia,62.16,53.31,14642.0,20037,District of Columbia,70.48,192.76
Trader Joe's Washington - Capitol Hill (622),750 Pennsylvania Ave SE,Washington,DC,20003,202-698-0190,202-698-0190,https://locations.traderjoes.com/dc/washington/622/,2021-07-10,District of Columbia,62.16,53.31,26454.0,20003,District of Columbia,118.38,282.38
Trader Joe's Washington - 14th St (662),1914 14th St NW,Washington,DC,20009,202-986-1591,202-986-1591,https://locations.traderjoes.com/dc/washington/662/,2021-07-10,District of Columbia,62.16,53.31,47992.0,20009,District of Columbia,105.6,302.64
Trader Joe's Glover Park (620),2101 Wisconsin Ave NW Suite A,Washington,DC,20007,202-944-8403,202-944-8403,https://locations.traderjoes.com/dc/washington/620/,2021-07-10,District of Columbia,62.16,53.31,26866.0,20007,District of Columbia,167.83,347.85
Trader Joe's Washington - Union Market District (621),350 Florida Ave. NE,Washington,DC,20002,202-608-1023,202-608-1023,https://locations.traderjoes.com/dc/washington/621/,2021-07-10,District of Columbia,62.16,53.31,52370.0,20002,District of Columbia,99.95,268.92
Trader Joe's Metairie (755),2949 Veterans Blvd,Metairie,LA,70002,504-831-0253,504-831-0253,https://locations.traderjoes.com/la/metairie/755/,2021-07-10,Louisiana,39.13,35.71,18879.0,70002,Jefferson,113.44,235.35
Trader Joe's Baton Rouge (754),3535 Perkins Rd,Baton Rouge,LA,70808,225-382-0588,225-382-0588,https://locations.traderjoes.com/la/baton-rouge/754/,2021-07-10,Louisiana,39.13,35.71,32504.0,70808,East Baton Rouge,61.35,151.38
Trader Joe's Henderson (97),2716 N Green Valley Pkwy,Henderson,NV,89014,702-433-6773,702-433-6773,https://locations.traderjoes.com/nv/henderson/97/,2021-07-10,Nevada,50.84,42.82,36922.0,89014,Clark,127.65,305.46
Trader Joe's Carson City (281),3790 US Hwy 395 S,Carson City,NV,89705,775-267-2486,775-267-2486,https://locations.traderjoes.com/nv/carson-city/281/,2021-07-10,Nevada,50.84,42.82,4969.0,89705,Douglas,134.82,310.34
Trader Joe's Las Vegas - Centennial Hills (98),5639 Centennial Ctr Blvd,Las Vegas,NV,89149,702-396-3372,702-396-3372,https://locations.traderjoes.com/nv/las-vegas/98/,2021-07-10,Nevada,50.84,42.82,31143.0,89149,Clark,180.08,517.55
Trader Joe's Anthem (280),10345 S Eastern Ave,Henderson,NV,89052,702-407-8673,702-407-8673,https://locations.traderjoes.com/nv/henderson/280/,2021-07-10,Nevada,50.84,42.82,47214.0,89052,Clark,144.78,451.21
Trader Joe's Reno (82),5035 S McCarran Blvd,Reno,NV,89502,775-826-1621,775-826-1621,https://locations.traderjoes.com/nv/reno/82/,2021-07-10,Nevada,50.84,42.82,43566.0,89502,Washoe,55.35,111.49
Trader Joe's Las Vegas - Downtown Summerlin (284),2315 Summa Dr Ste 100,Las Vegas,NV,89135,702-242-0597,702-242-0597,https://locations.traderjoes.com/nv/las-vegas/284/,2021-07-10,Nevada,50.84,42.82,24144.0,89135,Clark,127.87,342.43
Trader Joe's Las Vegas - Summerlin (86),7575 W Washington,Las Vegas,NV,89128,702-242-8240,702-242-8240,https://locations.traderjoes.com/nv/las-vegas/86/,2021-07-10,Nevada,50.84,42.82,35669.0,89128,Clark,113.78,311.67
Trader Joe's Kettering (673),328 East Stroop Rd,Kettering,OH,45429,937-294-5411,937-294-5411,https://locations.traderjoes.com/oh/kettering/673/,2021-07-10,Ohio,48.67,45.42,25885.0,45429,Montgomery,78.83,226.75
Trader Joe's Westlake (677),175 Market St,Westlake,OH,44145,440-250-1592,440-250-1592,https://locations.traderjoes.com/oh/westlake/677/,2021-07-10,Ohio,48.67,45.42,32729.0,44145,Cuyahoga,85.58,242.2
Trader Joe's Kenwood (669),7788 Montgomery Rd,Cincinnati,OH,45236,513-984-3452,513-984-3452,https://locations.traderjoes.com/oh/cincinnati/669/,2021-07-10,Ohio,48.67,45.42,24552.0,45236,Hamilton,126.86,269.0
Trader Joe's Dublin (672),6355 Sawmill Rd,Dublin,OH,43017,614-793-8505,614-793-8505,https://locations.traderjoes.com/oh/dublin/672/,2021-07-10,Ohio,48.67,45.42,37626.0,43017,Franklin,77.05,265.74
Trader Joe's Woodmere (676),28425 Chagrin Blvd,Woodmere,OH,44122,216-591-9457,216-591-9457,https://locations.traderjoes.com/oh/woodmere/676/,2021-07-10,Ohio,48.67,45.42,34057.0,44122,Cuyahoga,68.41,176.63
Trader Joe's Columbus (679),3888 Townsfair Way,Columbus,OH,43219,614-473-0794,614-473-0794,https://locations.traderjoes.com/oh/columbus/679/,2021-07-10,Ohio,48.67,45.42,27123.0,43219,Franklin,61.24,146.07
